trial durationPreFixation durationFixation direction durationGrating duration speed phaseIni contrast size response correct time_onset time_fixation time_stimulus time_response
170 0.3 0.3 -1 0.3 0.2 4.0 0.2 0.42 22.0 left 1 646.186431885 646.610299826 647.022457838 647.578849792
171 0.3 0.3 1 0.3 0.0271441761659 4.0 0.2 0.42 90.0 left 0 647.611267805 648.035162926 648.447420835 649.450405836
172 0.3 0.3 1 0.3 0.0164754897244 4.0 0.0 0.42 90.0 left 0 649.483711958 649.907553911 650.31977582 651.311491966
173 0.3 0.3 -1 0.3 0.0271441761659 4.0 0.0 0.42 22.0 right 0 651.344271898 651.768144846 652.180323839 653.20695591
174 0.3 0.3 -1 0.3 0.0164754897244 4.0 0.8 0.42 22.0 left 1 653.24020195 653.664093971 654.076303005 654.996851921
175 0.3 0.3 -1 0.3 0.0736806299728 4.0 0.8 0.42 90.0 left 1 655.030115843 655.454096794 655.866262913 656.681017876
176 0.3 0.3 1 0.3 0.04472135955 4.0 0.6 0.42 90.0 left 0 656.714082956 657.138079882 657.55014801 658.341274977
177 0.3 0.3 -1 0.3 0.2 4.0 0.8 0.42 22.0 left 1 658.374493837 658.798461914 659.210660934 659.861222982
178 0.3 0.3 1 0.3 0.121392446201 4.0 0.6 0.42 22.0 right 1 659.893721819 660.317643881 660.72982192 661.450066805
179 0.3 0.3 1 0.3 0.0736806299728 4.0 0.6 0.42 90.0 left 0 661.48337698 661.90731287 662.31950593 663.086964846
180 0.3 0.3 1 0.3 0.0164754897244 4.0 0.2 0.42 90.0 right 1 663.120240927 663.544181824 663.95635891 665.24197197
181 0.3 0.3 -1 0.3 0.0736806299728 4.0 0.2 0.42 22.0 left 1 665.275364876 665.699293852 666.111594915 666.973039865
182 0.3 0.3 -1 0.3 0.0271441761659 4.0 0.6 0.42 90.0 left 1 667.006352901 667.430305004 667.842458963 668.786711931
183 0.3 0.3 -1 0.3 0.2 4.0 0.0 0.42 90.0 left 1 668.819868803 669.2438519 669.656001806 670.330165863
184 0.3 0.3 1 0.3 0.0736806299728 4.0 0.2 0.42 90.0 left 0 670.362728834 670.786487818 671.198756933 672.083894014
